,AAPL,JPM,MSFT,MS,AMZN
20070710,132.38500213623047,47.51499938964844,29.34000015258789,70.37800064086915,70.28499984741211
20070711,132.36499786376953,48.16499900817871,29.494999885559082,70.6349983215332,70.77000045776367
20070716,138.09000396728516,49.83500099182129,30.035000801086426,72.29600219726562,73.69199905395507
20070713,137.65999603271484,50.05500030517578,29.809999465942383,73.19199905395507,75.1500015258789
20070712,134.1050033569336,49.55500030517578,30.09500026702881,72.38999938964844,72.77000045776367
20070709,130.35499572753906,48.7549991607666,29.86500072479248,72.69800033569337,71.98500061035156
