,AAPL,JPM,MSFT,MS,AMZN
20070710,2.1002131575643546,-0.17192956200210574,0.042669858043453246,-0.04917290615649961,-0.22699270767321167
20070711,0.39059143076050873,0.2743368009616205,0.15736490355325472,0.09218614559935645,0.035296177708971754
20070716,0.5212234527830049,0.17528463654517168,0.1589662112945689,-0.03478856154567467,-0.20547144916757532
20070713,-0.43685353653293646,0.09633618542687827,-0.10191252937102391,0.43146264851770866,0.39604974665867587
20070712,-0.44426421490760504,0.11967837211872734,-0.04547954687848588,-0.07706411458786988,0.6625688270501584
20070709,-0.5884197001998928,-0.18495851755030657,0.021706832746932747,-0.29075181938880945,0.6896227350990358
