,AAPL,JPM,MSFT,MS,AMZN
20070710,132.73853995070556,47.78676497985878,29.619809312508796,71.41980147166298,70.80091369006216
20070711,132.62178065499162,47.928309046778644,29.518152510735185,70.29838778094813,70.70209415107674
20070716,138.79809433088943,50.097176564768354,30.06394520833027,72.87110339046305,74.02480675683039
20070713,135.60013113685068,49.91355106435286,29.792024041735797,72.95631991781265,74.50194633078857
20070712,133.4665245608705,49.052167639817625,29.70015418910927,71.69619150208023,72.69170456353969
20070709,130.81681642070922,48.79437170199506,29.884308355113166,72.58661251452494,71.28596428044824
